LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
1877,Jul,26,07:02:47,combo,sshd(pam_unix)[28850],authentication,E0,authentication
1878,Jul,26,07:02:55,combo,sshd(pam_unix)[28852],authentication,E0,authentication
1879,Jul,26,07:02:57,combo,sshd(pam_unix)[28854],authentication,E0,authentication
1880,Jul,26,07:03:05,combo,sshd(pam_unix)[28856],authentication,E0,authentication
1881,Jul,26,07:03:07,combo,sshd(pam_unix)[28858],authentication,E0,authentication
1882,Jul,26,07:03:15,combo,sshd(pam_unix)[28860],authentication,E0,authentication
1883,Jul,26,07:03:17,combo,sshd(pam_unix)[28862],authentication,E0,authentication
1884,Jul,26,07:03:26,combo,sshd(pam_unix)[28864],authentication,E0,authentication
1885,Jul,26,07:03:27,combo,sshd(pam_unix)[28866],authentication,E0,authentication
1886,Jul,26,07:03:35,combo,sshd(pam_unix)[28868],authentication,E0,authentication
1887,Jul,26,07:03:37,combo,sshd(pam_unix)[28870],authentication,E0,authentication
1888,Jul,26,07:03:45,combo,sshd(pam_unix)[28872],authentication,E0,authentication
1889,Jul,26,07:03:47,combo,sshd(pam_unix)[28874],authentication,E0,authentication
1890,Jul,26,07:03:55,combo,sshd(pam_unix)[28876],authentication,E0,authentication
1891,Jul,26,07:03:57,combo,sshd(pam_unix)[28878],authentication,E0,authentication
1892,Jul,26,07:04:02,combo,sshd(pam_unix)[28880],authentication,E0,authentication
1893,Jul,26,07:04:05,combo,sshd(pam_unix)[28882],authentication,E0,authentication
1894,Jul,26,07:04:07,combo,sshd(pam_unix)[28884],authentication,E0,authentication
1895,Jul,26,07:04:12,combo,sshd(pam_unix)[28886],authentication,E0,authentication
1896,Jul,27,04:16:07,combo,su(pam_unix)[30999],session,E2,session
1897,Jul,27,04:16:08,combo,su(pam_unix)[30999],session,E2,session
1898,Jul,27,04:16:09,combo,logrotate,ALERT,E3,ALERT
1899,Jul,27,04:21:39,combo,su(pam_unix)[31373],session,E2,session
1900,Jul,27,04:21:40,combo,su(pam_unix)[31373],session,E2,session
1901,Jul,27,10:59:53,combo,ftpd[31985],connection,E4,connection
1902,Jul,27,14:41:57,combo,syslog,syslogd,E10,syslogd
1903,Jul,27,14:41:57,combo,kernel,klogd,E59,klogd
1904,Jul,27,14:41:57,combo,kernel,Linux,E65,Linux
1905,Jul,27,14:41:57,combo,kernel,BIOS-provided,E11,BIOS-provided
1906,Jul,27,14:41:57,combo,kernel,BIOS-e820:,E77,<*> 
1907,Jul,27,14:41:57,combo,kernel,BIOS-e820:,E77,<*> 
1908,Jul,27,14:41:57,combo,kernel,BIOS-e820:,E77,<*> 
1909,Jul,27,14:41:57,combo,kernel,BIOS-e820:,E77,<*> 
1910,Jul,27,14:41:57,combo,kernel,BIOS-e820:,E77,<*> 
1911,Jul,27,14:41:57,combo,kernel,0MB,E12,<*>
1912,Jul,27,14:41:57,combo,kernel,126MB,E12,<*>
1913,Jul,27,14:41:57,combo,kernel,zapping,E13,zapping
1914,Jul,27,14:41:57,combo,syslog,klogd,E59,klogd
1915,Jul,27,14:41:57,combo,kernel,On,E14,On
1916,Jul,27,14:41:57,combo,kernel,DMA,E15,DMA
1917,Jul,27,14:41:57,combo,kernel,Normal,E16,Normal
1918,Jul,27,14:41:57,combo,irqbalance,irqbalance,E17,irqbalance
1919,Jul,27,14:41:57,combo,kernel,HighMem,E18,HighMem
1920,Jul,27,14:41:57,combo,kernel,DMI,E19,DMI
1921,Jul,27,14:41:57,combo,kernel,ACPI,E20,ACPI
1922,Jul,27,14:41:57,combo,kernel,You,E21,You
1923,Jul,27,14:41:57,combo,kernel,Built,E22,Built
1924,Jul,27,14:41:57,combo,kernel,Kernel,E23,Kernel
1925,Jul,27,14:41:57,combo,kernel,mapped,E24,mapped
1926,Jul,27,14:41:57,combo,kernel,CPU,E25,CPU
1927,Jul,27,14:41:57,combo,portmap,portmap,E26,portmap
1928,Jul,27,14:41:57,combo,kernel,PID,E27,PID
1929,Jul,27,14:41:57,combo,kernel,Detected,E28,Detected
1930,Jul,27,14:41:57,combo,rpc.statd[1618],Version,E29,Version
1931,Jul,27,14:41:57,combo,kernel,Using,E30,Using
1932,Jul,27,14:41:58,combo,nfslock,rpc.statd,E31,rpc.statd
1933,Jul,27,14:41:58,combo,kernel,Console:,E67,Console: 
1934,Jul,27,14:41:58,combo,kernel,Memory:,E68,Memory: 
1935,Jul,27,14:41:58,combo,kernel,Calibrating,E32,Calibrating
1936,Jul,27,14:41:58,combo,kernel,Security,E33,Security
1937,Jul,27,14:41:58,combo,kernel,SELinux:,E78,SELinux: 
1938,Jul,27,14:41:58,combo,kernel,SELinux:,E78,SELinux: 
1939,Jul,27,14:41:58,combo,kernel,There,E34,There
1940,Jul,27,14:41:58,combo,kernel,Failure,E35,Failure
1941,Jul,27,14:41:58,combo,kernel,selinux_register_security:,E82,selinux_ register_ security: 
1942,Jul,27,14:41:58,combo,kernel,Capability,E36,Capability
1943,Jul,27,14:41:58,combo,rpcidmapd,rpc.idmapd,E37,rpc.idmapd
1944,Jul,27,14:41:58,combo,kernel,Dentry,E38,Dentry
1945,Jul,27,14:41:58,combo,kernel,Inode-cache,E39,Inode-cache
1946,Jul,27,14:41:58,combo,kernel,Mount-cache,E40,Mount-cache
1947,Jul,27,14:41:58,combo,kernel,CPU:,E79,CPU: 
1948,Jul,27,14:41:58,combo,kernel,CPU:,E79,CPU: 
1949,Jul,27,14:41:58,combo,kernel,Intel,E60,Intel
1950,Jul,27,14:41:58,combo,kernel,Intel,E60,Intel
1951,Jul,27,14:41:58,combo,kernel,CPU:,E79,CPU: 
1952,Jul,27,14:41:58,combo,kernel,Enabling,E61,Enabling
1953,Jul,27,14:41:58,combo,kernel,Enabling,E61,Enabling
1954,Jul,27,14:41:58,combo,kernel,Checking,E41,Checking
1955,Jul,27,14:41:58,combo,random,Initializing,E62,Initializing
1956,Jul,27,14:41:58,combo,kernel,POSIX,E42,POSIX
1957,Jul,27,14:41:58,combo,kernel,NET:,E69,NET: 
1958,Jul,27,14:41:58,combo,kernel,PCI:,E81,PCI: 
1959,Jul,27,14:41:58,combo,kernel,PCI:,E81,PCI: 
1960,Jul,27,14:41:58,combo,kernel,mtrr:,E70,mtrr: 
1961,Jul,27,14:41:58,combo,kernel,ACPI:,E80,ACPI: 
1962,Jul,27,14:41:58,combo,kernel,ACPI:,E80,ACPI: 
1963,Jul,27,14:41:58,combo,kernel,Linux,E65,Linux
1964,Jul,27,14:41:58,combo,rc,Starting,E43,Starting
1965,Jul,27,14:41:58,combo,kernel,usbcore:,E75,usbcore: 
1966,Jul,27,14:41:58,combo,kernel,usbcore:,E75,usbcore: 
1967,Jul,27,14:41:58,combo,kernel,ACPI:,E80,ACPI: 
1968,Jul,27,14:41:59,combo,kernel,PCI:,E81,PCI: 
1969,Jul,27,14:41:59,combo,kernel,PCI:,E81,PCI: 
1970,Jul,27,14:41:59,combo,kernel,PCI:,E81,PCI: 
1971,Jul,27,14:41:59,combo,kernel,Transparent,E44,Transparent
1972,Jul,27,14:41:59,combo,kernel,PCI:,E81,PCI: 
1973,Jul,27,14:41:59,combo,kernel,apm:,E71,apm: 
1974,Jul,27,14:41:59,combo,kernel,audit:,E72,audit: 
1975,Jul,27,14:41:54,combo,sysctl,kernel.core_uses_pid,E83,kernel.core_ uses_ pid
1976,Jul,27,14:41:59,combo,hcid[1690],HCI,E45,HCI
1977,Jul,27,14:41:59,combo,bluetooth,hcid,E46,hcid
1978,Jul,27,14:41:54,combo,network,Setting,E47,Setting
1979,Jul,27,14:41:59,combo,bluetooth,sdpd,E63,sdpd
1980,Jul,27,14:41:59,combo,sdpd[1696],sdpd,E63,sdpd
1981,Jul,27,14:41:59,combo,kernel,Total,E48,Total
1982,Jul,27,14:41:54,combo,network,Bringing,E49,Bringing
1983,Jul,27,14:41:59,combo,kernel,VFS:,E73,VFS: 
1984,Jul,27,14:41:59,combo,kernel,Dquot-cache,E50,Dquot-cache
1985,Jul,27,14:41:59,combo,kernel,SELinux:,E78,SELinux: 
1986,Jul,27,14:41:59,combo,kernel,Initializing,E62,Initializing
1987,Jul,27,14:41:59,combo,kernel,pci_hotplug:,E84,pci_ hotplug: 
1988,Jul,27,14:42:00,combo,kernel,isapnp:,E76,isapnp: 
1989,Jul,27,14:42:00,combo,kernel,isapnp:,E76,isapnp: 
1990,Jul,27,14:42:00,combo,kernel,Real,E51,Real
1991,Jul,27,14:42:00,combo,kernel,Linux,E65,Linux
